Country.Name,Country.Code,Year,GNI.caput
Malaysia,MYS,2000,3420
Mali,MLI,2000,250
Malta,MLT,2000,10510
Mauritania,MRT,2000,520
Moldova,MDA,2000,370
Mongolia,MNG,2000,470
Montenegro,MNE,2000,NA
Morocco,MAR,2000,1320
Mozambique,MOZ,2000,230
Myanmar,MMR,2000,NA
Namibia,NAM,2000,2110
Nepal,NPL,2000,230
New Zealand,NZL,2000,14070
Nicaragua,NIC,2000,960
Niger,NER,2000,170
Nigeria,NGA,2000,270
Norway,NOR,2000,36560
Pakistan,PAK,2000,470
Panama,PAN,2000,3610
Paraguay,PRY,2000,1350
Peru,PER,2000,1960
Philippines,PHL,2000,1230
Poland,POL,2000,4690
Portugal,PRT,2000,12140
Romania,ROM,2000,1700
Rwanda,RWA,2000,230
Senegal,SEN,2000,510
Serbia,SRB,2000,1530
Sierra Leone,SLE,2000,160
Slovak Republic,SVK,2000,5520
Slovenia,SVN,2000,11350
Sri Lanka,LKA,2000,860
South Africa,ZAF,2000,3140
Sudan,SDN,2000,330
Suriname,SUR,2000,1930
Swaziland,SWZ,2000,1520
Sweden,SWE,2000,31220
Tajikistan,TJK,2000,170
Tanzania,TZA,2000,310
Thailand,THA,2000,1960
Togo,TGO,2000,300
Tunisia,TUN,2000,2310
Turkmenistan,TKM,2000,600
Uganda,UGA,2000,260
Ukraine,UKR,2000,700
United Arab Emirates,ARE,2000,NA
Uruguay,URY,2000,7050
Uzbekistan,UZB,2000,630
"Venezuela, RB",VEN,2000,4090
Vietnam,VNM,2000,400
"Yemen, Rep.",YEM,2000,420
Zambia,ZMB,2000,350
Zimbabwe,ZWE,2000,490
Argentina,ARG,2001,7000
Australia,AUS,2001,20110
Brazil,BRA,2001,3320
China,CHN,2001,1010
France,FRA,2001,23940
Germany,DEU,2001,24750
India,IND,2001,470
Indonesia,IDN,2001,680
Italy,ITA,2001,21080
Japan,JPN,2001,35600
"Korea, Rep.",KOR,2001,11630
Mexico,MEX,2001,6180
Netherlands,NLD,2001,26920
Russian Federation,RUS,2001,1780
Saudi Arabia,SAU,2001,8570
Spain,ESP,2001,15580
Switzerland,CHE,2001,40950
Turkey,TUR,2001,3470
United Kingdom,GBR,2001,27040
United States,USA,2001,36840
Afghanistan,AFG,2001,NA
Algeria,DZA,2001,1640
Albania,ALB,2001,1340
Angola,AGO,2001,470
Armenia,ARM,2001,710
Austria,AUT,2001,25270
Azerbaijan,AZE,2001,660
Bangladesh,BGD,2001,420
Belarus,BLR,2001,1300
Belgium,BEL,2001,24490
Belize,BLZ,2001,3270
Benin,BEN,2001,360
Bolivia,BOL,2001,940
Bosnia and Herzegovina,BIH,2001,1550
Botswana,BWA,2001,3060
Bulgaria,BGR,2001,1790
Burkina Faso,BFA,2001,240
Cambodia,KHM,2001,310
Cameroon,CMR,2001,580
Canada,CAN,2001,22870
Central African Republic,CAF,2001,260
Chad,TCD,2001,190
Chile,CHL,2001,4760
Colombia,COL,2001,2320
"Congo, Rep.",COG,2001,630
Costa Rica,CRI,2001,3870
Cote d'Ivoire,CIV,2001,610
Croatia,HRV,2001,5190
Cuba,CUB,2001,2750
Cyprus,CYP,2001,14040
Czech Republic,CZE,2001,6320
Denmark,DNK,2001,31440
Dominican Republic,DOM,2001,2620
Ecuador,ECU,2001,1560
"Egypt, Arab Rep.",EGY,2001,1500
El Salvador,SLV,2001,2180
Estonia,EST,2001,4310
Ethiopia,ETH,2001,130
Finland,FIN,2001,25780
"Gambia, The",GMB,2001,600
Gabon,GAB,2001,3430
Georgia,GEO,2001,720
Ghana,GHA,2001,300
Greece,GRC,2001,12950
Guatemala,GTM,2001,1670
Guinea,GIN,2001,340
Guinea-Bissau,GNB,2001,240
Guyana,GUY,2001,860
Haiti,HTI,2001,NA
Honduras,HND,2001,1030
Hungary,HUN,2001,4800
Iceland,ISL,2001,30450
Jamaica,JAM,2001,3300
Jordan,JOR,2001,1840
Kazakhstan,KAZ,2001,1350
Kenya,KEN,2001,400
Kyrgyz Republic,KGZ,2001,280
Lao PDR,LAO,2001,300
Latvia,LVA,2001,4320
Lebanon,LBN,2001,5300
Lesotho,LSO,2001,640
Liberia,LBR,2001,140
Libya,LBY,2001,NA
Lithuania,LTU,2001,NA
Luxembourg,LUX,2001,39170
"Macedonia, FYR",MKD,2001,1770
Malawi,MWI,2001,140
Malaysia,MYS,2001,3510
Mali,MLI,2001,240
Malta,MLT,2001,10160
Mauritania,MRT,2001,470
Moldova,MDA,2001,400
Mongolia,MNG,2001,480
Montenegro,MNE,2001,NA
Morocco,MAR,2001,1330
Mozambique,MOZ,2001,230
Myanmar,MMR,2001,NA
Namibia,NAM,2001,1970
Nepal,NPL,2001,240
New Zealand,NZL,2001,13800
Nicaragua,NIC,2001,970
Niger,NER,2001,170
Nigeria,NGA,2001,310
Norway,NOR,2001,38250
Pakistan,PAK,2001,480
Panama,PAN,2001,3570
Paraguay,PRY,2001,1280
Peru,PER,2001,1890
Philippines,PHL,2001,1230
Poland,POL,2001,4750
Portugal,PRT,2001,11800
Romania,ROM,2001,1760
Rwanda,RWA,2001,210
Senegal,SEN,2001,490
Serbia,SRB,2001,1450
Sierra Leone,SLE,2001,160
Slovak Republic,SVK,2001,5710
Slovenia,SVN,2001,11000
Sri Lanka,LKA,2001,830
South Africa,ZAF,2001,2900
Sudan,SDN,2001,340
Suriname,SUR,2001,1630
Swaziland,SWZ,2001,1480
Sweden,SWE,2001,29390
Tajikistan,TJK,2001,160
Tanzania,TZA,2001,310
Thailand,THA,2001,1900
Togo,TGO,2001,270
Tunisia,TUN,2001,2280
Turkmenistan,TKM,2001,650
Uganda,UGA,2001,240
Ukraine,UKR,2001,730
United Arab Emirates,ARE,2001,33720
Uruguay,URY,2001,6500
Uzbekistan,UZB,2001,560
"Venezuela, RB",VEN,2001,4560
Vietnam,VNM,2001,430
"Yemen, Rep.",YEM,2001,480
Zambia,ZMB,2001,360
Zimbabwe,ZWE,2001,510
Argentina,ARG,2002,4050
Australia,AUS,2002,19960
Brazil,BRA,2002,3070
China,CHN,2002,1100
France,FRA,2002,23180
Germany,DEU,2002,23680
India,IND,2002,470
Indonesia,IDN,2002,730
Italy,ITA,2002,20640
Japan,JPN,2002,33750
"Korea, Rep.",KOR,2002,12470
Mexico,MEX,2002,6510
Netherlands,NLD,2002,26660
Russian Federation,RUS,2002,2100
Saudi Arabia,SAU,2002,8470
Spain,ESP,2002,15580
Switzerland,CHE,2002,39730
Turkey,TUR,2002,3480
United Kingdom,GBR,2002,27420
United States,USA,2002,37470
Afghanistan,AFG,2002,NA
Algeria,DZA,2002,1700
Albania,ALB,2002,1410
Angola,AGO,2002,640
Armenia,ARM,2002,800
Austria,AUT,2002,24950
Azerbaijan,AZE,2002,720
Bangladesh,BGD,2002,420
Belarus,BLR,2002,1380
Belgium,BEL,2002,24050
Belize,BLZ,2002,3360
Benin,BEN,2002,350
Bolivia,BOL,2002,910
Bosnia and Herzegovina,BIH,2002,1700
Botswana,BWA,2002,2760
Bulgaria,BGR,2002,1950
Burkina Faso,BFA,2002,240
Cambodia,KHM,2002,320
Cameroon,CMR,2002,570
Canada,CAN,2002,23330
Central African Republic,CAF,2002,260
Chad,TCD,2002,200
Chile,CHL,2002,4550
Colombia,COL,2002,2350
"Congo, Rep.",COG,2002,680
Costa Rica,CRI,2002,3940
Cote d'Ivoire,CIV,2002,580
Croatia,HRV,2002,5470
Cuba,CUB,2002,2820
Cyprus,CYP,2002,14340
Czech Republic,CZE,2002,6620
Denmark,DNK,2002,30870
Dominican Republic,DOM,2002,2780
Ecuador,ECU,2002,1740
"Egypt, Arab Rep.",EGY,2002,1410
El Salvador,SLV,2002,2260
Estonia,EST,2002,4620
Ethiopia,ETH,2002,120
Finland,FIN,2002,25510
"Gambia, The",GMB,2002,480
Gabon,GAB,2002,3610
Georgia,GEO,2002,770
Ghana,GHA,2002,280
Greece,GRC,2002,13030
Guatemala,GTM,2002,1680
Guinea,GIN,2002,330
Guinea-Bissau,GNB,2002,290
Guyana,GUY,2002,880
Haiti,HTI,2002,NA
Honduras,HND,2002,1130
Hungary,HUN,2002,5290
Iceland,ISL,2002,30380
Jamaica,JAM,2002,NA
Jordan,JOR,2002,1880
Kazakhstan,KAZ,2002,1520
Kenya,KEN,2002,390
Kyrgyz Republic,KGZ,2002,290
Lao PDR,LAO,2002,320
Latvia,LVA,2002,4860
Lebanon,LBN,2002,5000
Lesotho,LSO,2002,580
Liberia,LBR,2002,150
Libya,LBY,2002,5360
Lithuania,LTU,2002,NA
Luxembourg,LUX,2002,40620
"Macedonia, FYR",MKD,2002,1800
Malawi,MWI,2002,160
Malaysia,MYS,2002,3760
Mali,MLI,2002,250
Malta,MLT,2002,10310
Mauritania,MRT,2002,500
Moldova,MDA,2002,460
Mongolia,MNG,2002,530
Montenegro,MNE,2002,1960
Morocco,MAR,2002,1310
Mozambique,MOZ,2002,230
Myanmar,MMR,2002,NA
Namibia,NAM,2002,1890
Nepal,NPL,2002,240
New Zealand,NZL,2002,14200
Nicaragua,NIC,2002,960
Niger,NER,2002,170
Nigeria,NGA,2002,350
Norway,NOR,2002,39900
Pakistan,PAK,2002,500
Panama,PAN,2002,3680
Paraguay,PRY,2002,1170
Peru,PER,2002,1960
Philippines,PHL,2002,1190
Poland,POL,2002,4930
Portugal,PRT,2002,11730
Romania,ROM,2002,1950
Rwanda,RWA,2002,210
Senegal,SEN,2002,470
Serbia,SRB,2002,1430
Sierra Leone,SLE,2002,220
Slovak Republic,SVK,2002,6020
Slovenia,SVN,2002,10990
Sri Lanka,LKA,2002,860
South Africa,ZAF,2002,2710
Sudan,SDN,2002,360
Suriname,SUR,2002,1840
Swaziland,SWZ,2002,1260
Sweden,SWE,2002,28740
Tajikistan,TJK,2002,170
Tanzania,TZA,2002,310
Thailand,THA,2002,1900
Togo,TGO,2002,260
Tunisia,TUN,2002,2210
Turkmenistan,TKM,2002,750
Uganda,UGA,2002,240
Ukraine,UKR,2002,790
United Arab Emirates,ARE,2002,33380
Uruguay,URY,2002,5140
Uzbekistan,UZB,2002,450
"Venezuela, RB",VEN,2002,3950
Vietnam,VNM,2002,460
"Yemen, Rep.",YEM,2002,510
Zambia,ZMB,2002,370
Zimbabwe,ZWE,2002,470
Argentina,ARG,2003,3670
Australia,AUS,2003,21110
Brazil,BRA,2003,2950
China,CHN,2003,1270
France,FRA,2003,26020
Germany,DEU,2003,26210
India,IND,2003,530
Indonesia,IDN,2003,910
Italy,ITA,2003,23270
Japan,JPN,2003,34010
"Korea, Rep.",KOR,2003,13360
Mexico,MEX,2003,6790
Netherlands,NLD,2003,30570
Russian Federation,RUS,2003,2580
Saudi Arabia,SAU,2003,9070
Spain,ESP,2003,18060
Switzerland,CHE,2003,45630
Turkey,TUR,2003,3810
United Kingdom,GBR,2003,30640
United States,USA,2003,39950
Afghanistan,AFG,2003,NA
Algeria,DZA,2003,1890
Albania,ALB,2003,1690
Angola,AGO,2003,730
Armenia,ARM,2003,950
Austria,AUT,2003,27940
Azerbaijan,AZE,2003,820
Bangladesh,BGD,2003,450
Belarus,BLR,2003,1630
Belgium,BEL,2003,27060
Belize,BLZ,2003,3600
Benin,BEN,2003,400
Bolivia,BOL,2003,900
Bosnia and Herzegovina,BIH,2003,1970
Botswana,BWA,2003,3190
Bulgaria,BGR,2003,2350
Burkina Faso,BFA,2003,280
Cambodia,KHM,2003,350
Cameroon,CMR,2003,660
Canada,CAN,2003,25210
Central African Republic,CAF,2003,260
Chad,TCD,2003,210
Chile,CHL,2003,4570
Colombia,COL,2003,2350
"Congo, Rep.",COG,2003,700
Costa Rica,CRI,2003,4150
Cote d'Ivoire,CIV,2003,640
Croatia,HRV,2003,6490
Cuba,CUB,2003,3090
Cyprus,CYP,2003,16580
Czech Republic,CZE,2003,8060
Denmark,DNK,2003,34850
Dominican Republic,DOM,2003,2560
Ecuador,ECU,2003,2130
"Egypt, Arab Rep.",EGY,2003,1340
El Salvador,SLV,2003,2410
Estonia,EST,2003,5710
Ethiopia,ETH,2003,110
Finland,FIN,2003,28680
"Gambia, The",GMB,2003,420
Gabon,GAB,2003,3880
Georgia,GEO,2003,910
Ghana,GHA,2003,320
Greece,GRC,2003,15570
Guatemala,GTM,2003,1750
Guinea,GIN,2003,320
Guinea-Bissau,GNB,2003,310
Guyana,GUY,2003,900
Haiti,HTI,2003,NA
Honduras,HND,2003,1200
Hungary,HUN,2003,6650
Iceland,ISL,2003,33130
Jamaica,JAM,2003,NA
Jordan,JOR,2003,2000
Kazakhstan,KAZ,2003,1800
Kenya,KEN,2003,410
Kyrgyz Republic,KGZ,2003,340
Lao PDR,LAO,2003,330
Latvia,LVA,2003,5560
Lebanon,LBN,2003,4470
Lesotho,LSO,2003,640
Liberia,LBR,2003,80
Libya,LBY,2003,5350
Lithuania,LTU,2003,NA
Luxembourg,LUX,2003,43840
"Macedonia, FYR",MKD,2003,2060
Malawi,MWI,2003,190
Malaysia,MYS,2003,4130
Mali,MLI,2003,310
Malta,MLT,2003,11300
Mauritania,MRT,2003,510
Moldova,MDA,2003,570
Mongolia,MNG,2003,610
Montenegro,MNE,2003,2440
Morocco,MAR,2003,1480
Mozambique,MOZ,2003,230
Myanmar,MMR,2003,NA
Namibia,NAM,2003,2170
Nepal,NPL,2003,260
New Zealand,NZL,2003,17000
Nicaragua,NIC,2003,990
Niger,NER,2003,190
Nigeria,NGA,2003,410
Norway,NOR,2003,44760
Pakistan,PAK,2003,540
Panama,PAN,2003,3780
Paraguay,PRY,2003,1040
Peru,PER,2003,2080
Philippines,PHL,2003,1270
Poland,POL,2003,5550
Portugal,PRT,2003,13230
Romania,ROM,2003,2340
Rwanda,RWA,2003,200
Senegal,SEN,2003,550
Serbia,SRB,2003,2260
Sierra Leone,SLE,2003,300
Slovak Republic,SVK,2003,6960
Slovenia,SVN,2003,12700
Sri Lanka,LKA,2003,950
South Africa,ZAF,2003,2960
Sudan,SDN,2003,410
Suriname,SUR,2003,2120
Swaziland,SWZ,2003,1340
Sweden,SWE,2003,32410
Tajikistan,TJK,2003,210
Tanzania,TZA,2003,330
Thailand,THA,2003,2060
Togo,TGO,2003,290
Tunisia,TUN,2003,2500
Turkmenistan,TKM,2003,990
Uganda,UGA,2003,240
Ukraine,UKR,2003,980
United Arab Emirates,ARE,2003,36120
Uruguay,URY,2003,4240
Uzbekistan,UZB,2003,420
"Venezuela, RB",VEN,2003,3450
Vietnam,VNM,2003,510
"Yemen, Rep.",YEM,2003,540
Zambia,ZMB,2003,420
Zimbabwe,ZWE,2003,410
Argentina,ARG,2004,3810
Australia,AUS,2004,25500
Brazil,BRA,2004,3320
China,CHN,2004,1500
France,FRA,2004,31500
Germany,DEU,2004,31710
India,IND,2004,630
Indonesia,IDN,2004,1090
Italy,ITA,2004,28220
Japan,JPN,2004,37150
"Korea, Rep.",KOR,2004,15650
Mexico,MEX,2004,7310
Netherlands,NLD,2004,37250
Russian Federation,RUS,2004,3410
Saudi Arabia,SAU,2004,10620
Spain,ESP,2004,22120
Switzerland,CHE,2004,53810
Turkey,TUR,2004,5070
United Kingdom,GBR,2004,36170
United States,USA,2004,43680
Afghanistan,AFG,2004,210
Algeria,DZA,2004,2200
Albania,ALB,2004,2160
Angola,AGO,2004,950
Armenia,ARM,2004,1160
Austria,AUT,2004,33620
Azerbaijan,AZE,2004,950
Bangladesh,BGD,2004,490
Belarus,BLR,2004,2180
Belgium,BEL,2004,32860
Belize,BLZ,2004,3740
Benin,BEN,2004,470
Bolivia,BOL,2004,940
Bosnia and Herzegovina,BIH,2004,2480
Botswana,BWA,2004,3740
Bulgaria,BGR,2004,3020
Burkina Faso,BFA,2004,340
Cambodia,KHM,2004,400
Cameroon,CMR,2004,800
Canada,CAN,2004,29220
Central African Republic,CAF,2004,310
Chad,TCD,2004,340
Chile,CHL,2004,5230
Colombia,COL,2004,2590
"Congo, Rep.",COG,2004,780
Costa Rica,CRI,2004,4510
Cote d'Ivoire,CIV,2004,810
Croatia,HRV,2004,8270
Cuba,CUB,2004,3480
Cyprus,CYP,2004,20030
Czech Republic,CZE,2004,10210
Denmark,DNK,2004,42760
Dominican Republic,DOM,2004,2450
Ecuador,ECU,2004,2560
"Egypt, Arab Rep.",EGY,2004,1280
El Salvador,SLV,2004,2610
Estonia,EST,2004,7480
Ethiopia,ETH,2004,140
Finland,FIN,2004,35200
"Gambia, The",GMB,2004,430
Gabon,GAB,2004,4320
Georgia,GEO,2004,1100
Ghana,GHA,2004,390
Greece,GRC,2004,19400
Guatemala,GTM,2004,1920
Guinea,GIN,2004,360
Guinea-Bissau,GNB,2004,360
Guyana,GUY,2004,920
Haiti,HTI,2004,380
Honduras,HND,2004,1290
Hungary,HUN,2004,8680
Iceland,ISL,2004,41410
Jamaica,JAM,2004,NA
Jordan,JOR,2004,2280
Kazakhstan,KAZ,2004,2300
Kenya,KEN,2004,460
Kyrgyz Republic,KGZ,2004,400
Lao PDR,LAO,2004,390
Latvia,LVA,2004,6600
Lebanon,LBN,2004,5610
Lesotho,LSO,2004,750
Liberia,LBR,2004,90
Libya,LBY,2004,5330
Lithuania,LTU,2004,NA
Luxembourg,LUX,2004,55470
"Macedonia, FYR",MKD,2004,2530
Malawi,MWI,2004,220
Malaysia,MYS,2004,4700
Mali,MLI,2004,380
Malta,MLT,2004,12940
Mauritania,MRT,2004,590
Moldova,MDA,2004,730
Mongolia,MNG,2004,760
Montenegro,MNE,2004,3100
Morocco,MAR,2004,1760
Mozambique,MOZ,2004,260
Myanmar,MMR,2004,NA
Namibia,NAM,2004,2760
Nepal,NPL,2004,290
New Zealand,NZL,2004,21510
Nicaragua,NIC,2004,1080
Niger,NER,2004,220
Nigeria,NGA,2004,610
Norway,NOR,2004,54110
Pakistan,PAK,2004,620
Panama,PAN,2004,4140
Paraguay,PRY,2004,1110
Peru,PER,2004,2290
Philippines,PHL,2004,1400
Poland,POL,2004,6260
Portugal,PRT,2004,16120
Romania,ROM,2004,3000
Rwanda,RWA,2004,220
Senegal,SEN,2004,670
Serbia,SRB,2004,3070
Sierra Leone,SLE,2004,300
Slovak Republic,SVK,2004,9030
Slovenia,SVN,2004,15710
Sri Lanka,LKA,2004,1070
South Africa,ZAF,2004,3770
Sudan,SDN,2004,470
Suriname,SUR,2004,2820
Swaziland,SWZ,2004,1710
Sweden,SWE,2004,39390
Tajikistan,TJK,2004,270
Tanzania,TZA,2004,360
Thailand,THA,2004,2370
Togo,TGO,2004,330
Tunisia,TUN,2004,2920
Turkmenistan,TKM,2004,1310
Uganda,UGA,2004,270
Ukraine,UKR,2004,1270
United Arab Emirates,ARE,2004,40210
Uruguay,URY,2004,4130
Uzbekistan,UZB,2004,460
"Venezuela, RB",VEN,2004,4060
Vietnam,VNM,2004,590
"Yemen, Rep.",YEM,2004,610
Zambia,ZMB,2004,480
Zimbabwe,ZWE,2004,430
Argentina,ARG,2005,5060
Australia,AUS,2005,30320
Brazil,BRA,2005,3950
China,CHN,2005,1750
France,FRA,2005,36010
Germany,DEU,2005,35880
India,IND,2005,740
Indonesia,IDN,2005,1230
Italy,ITA,2005,32390
Japan,JPN,2005,39140
"Korea, Rep.",KOR,2005,17800
Mexico,MEX,2005,7650
Netherlands,NLD,2005,42010
Russian Federation,RUS,2005,4450
Saudi Arabia,SAU,2005,12480
Spain,ESP,2005,25930
Switzerland,CHE,2005,61550
Turkey,TUR,2005,6520
United Kingdom,GBR,2005,41010
United States,USA,2005,46340
Afghanistan,AFG,2005,250
Algeria,DZA,2005,2660
Albania,ALB,2005,2690
Angola,AGO,2005,1270
Armenia,ARM,2005,1520
Austria,AUT,2005,38500
Azerbaijan,AZE,2005,1270
Bangladesh,BGD,2005,540
Belarus,BLR,2005,2820
Belgium,BEL,2005,37630
Belize,BLZ,2005,3830
Benin,BEN,2005,530
Bolivia,BOL,2005,1000
Bosnia and Herzegovina,BIH,2005,2940
Botswana,BWA,2005,4730
Bulgaria,BGR,2005,3700
Burkina Faso,BFA,2005,410
Cambodia,KHM,2005,460
Cameroon,CMR,2005,900
Canada,CAN,2005,33950
Central African Republic,CAF,2005,340
Chad,TCD,2005,470
Chile,CHL,2005,6250
Colombia,COL,2005,2930
"Congo, Rep.",COG,2005,970
Costa Rica,CRI,2005,4810
Cote d'Ivoire,CIV,2005,980
Croatia,HRV,2005,9870
Cuba,CUB,2005,3950
Cyprus,CYP,2005,23580
Czech Republic,CZE,2005,12380
Denmark,DNK,2005,49620
Dominican Republic,DOM,2005,2860
Ecuador,ECU,2005,2890
"Egypt, Arab Rep.",EGY,2005,1290
El Salvador,SLV,2005,2810
Estonia,EST,2005,9720
Ethiopia,ETH,2005,160
Finland,FIN,2005,40100
"Gambia, The",GMB,2005,410
Gabon,GAB,2005,5570
Georgia,GEO,2005,1360
Ghana,GHA,2005,470
Greece,GRC,2005,22510
Guatemala,GTM,2005,2070
Guinea,GIN,2005,340
Guinea-Bissau,GNB,2005,400
Guyana,GUY,2005,1030
Haiti,HTI,2005,420
Honduras,HND,2005,1380
Hungary,HUN,2005,10410
Iceland,ISL,2005,50730
Jamaica,JAM,2005,NA
Jordan,JOR,2005,2490
Kazakhstan,KAZ,2005,2950
Kenya,KEN,2005,520
Kyrgyz Republic,KGZ,2005,450
Lao PDR,LAO,2005,450
Latvia,LVA,2005,7760
Lebanon,LBN,2005,5740
Lesotho,LSO,2005,910
Liberia,LBR,2005,120
Libya,LBY,2005,7110
Lithuania,LTU,2005,NA
Luxembourg,LUX,2005,70340
"Macedonia, FYR",MKD,2005,2950
Malawi,MWI,2005,220
Malaysia,MYS,2005,5240
Mali,MLI,2005,440
Malta,MLT,2005,14390
Mauritania,MRT,2005,690
Moldova,MDA,2005,890
Mongolia,MNG,2005,900
Montenegro,MNE,2005,3660
Morocco,MAR,2005,1980
Mozambique,MOZ,2005,290
Myanmar,MMR,2005,NA
Namibia,NAM,2005,3390
Nepal,NPL,2005,320
New Zealand,NZL,2005,25490
Nicaragua,NIC,2005,1160
Niger,NER,2005,250
Nigeria,NGA,2005,660
Norway,NOR,2005,63790
Pakistan,PAK,2005,710
Panama,PAN,2005,4460
Paraguay,PRY,2005,1210
Peru,PER,2005,2530
Philippines,PHL,2005,1530
Poland,POL,2005,7330
Portugal,PRT,2005,18550
Romania,ROM,2005,3920
Rwanda,RWA,2005,260
Senegal,SEN,2005,770
Serbia,SRB,2005,3630
Sierra Leone,SLE,2005,310
Slovak Republic,SVK,2005,11330
Slovenia,SVN,2005,18460
Sri Lanka,LKA,2005,1210
South Africa,ZAF,2005,5050
Sudan,SDN,2005,570
Suriname,SUR,2005,3330
Swaziland,SWZ,2005,2390
Sweden,SWE,2005,45350
Tajikistan,TJK,2005,320
Tanzania,TZA,2005,340
Thailand,THA,2005,2600
Togo,TGO,2005,370
Tunisia,TUN,2005,3190
Turkmenistan,TKM,2005,1600
Uganda,UGA,2005,290
Ukraine,UKR,2005,1540
United Arab Emirates,ARE,2005,41470
Uruguay,URY,2005,4720
Uzbekistan,UZB,2005,530
"Venezuela, RB",VEN,2005,4920
Vietnam,VNM,2005,680
"Yemen, Rep.",YEM,2005,700
Zambia,ZMB,2005,580
Zimbabwe,ZWE,2005,430
Argentina,ARG,2006,6260
Australia,AUS,2006,34160
Brazil,BRA,2006,4780
China,CHN,2006,2050
France,FRA,2006,37960
Germany,DEU,2006,38380
India,IND,2006,820
Indonesia,IDN,2006,1390
Italy,ITA,2006,34210
Japan,JPN,2006,38570
"Korea, Rep.",KOR,2006,19980
Mexico,MEX,2006,8230
Netherlands,NLD,2006,45500
Russian Federation,RUS,2006,5800
Saudi Arabia,SAU,2006,14180
Spain,ESP,2006,27970
Switzerland,CHE,2006,63900
Turkey,TUR,2006,7520
United Kingdom,GBR,2006,43430
United States,USA,2006,48080
Afghanistan,AFG,2006,270
Algeria,DZA,2006,3030
Albania,ALB,2006,3120
Angola,AGO,2006,1760
Armenia,ARM,2006,1990
Austria,AUT,2006,41260
Azerbaijan,AZE,2006,1890
Bangladesh,BGD,2006,560
Belarus,BLR,2006,3520
Belgium,BEL,2006,39890
Belize,BLZ,2006,3940
Benin,BEN,2006,560
Bolivia,BOL,2006,1090
Bosnia and Herzegovina,BIH,2006,3270
Botswana,BWA,2006,5270
Bulgaria,BGR,2006,4150
Burkina Faso,BFA,2006,430
Cambodia,KHM,2006,510
Cameroon,CMR,2006,960
Canada,CAN,2006,37610
Central African Republic,CAF,2006,360
Chad,TCD,2006,540
Chile,CHL,2006,7260
Colombia,COL,2006,3430
"Congo, Rep.",COG,2006,1210
Costa Rica,CRI,2006,5210
Cote d'Ivoire,CIV,2006,990
Croatia,HRV,2006,10990
Cuba,CUB,2006,4510
Cyprus,CYP,2006,25240
Czech Republic,CZE,2006,13920
Denmark,DNK,2006,53520
Dominican Republic,DOM,2006,3420
Ecuador,ECU,2006,3110
"Egypt, Arab Rep.",EGY,2006,1390
El Salvador,SLV,2006,2980
Estonia,EST,2006,11510
Ethiopia,ETH,2006,180
Finland,FIN,2006,42740
"Gambia, The",GMB,2006,420
Gabon,GAB,2006,5730
Georgia,GEO,2006,1680
Ghana,GHA,2006,610
Greece,GRC,2006,24290
Guatemala,GTM,2006,2220
Guinea,GIN,2006,300
Guinea-Bissau,GNB,2006,420
Guyana,GUY,2006,1200
Haiti,HTI,2006,470
Honduras,HND,2006,1460
Hungary,HUN,2006,11250
Iceland,ISL,2006,53470
Jamaica,JAM,2006,NA
Jordan,JOR,2006,2720
Kazakhstan,KAZ,2006,3860
Kenya,KEN,2006,590
Kyrgyz Republic,KGZ,2006,500
Lao PDR,LAO,2006,510
Latvia,LVA,2006,9060
Lebanon,LBN,2006,5620
Lesotho,LSO,2006,980
Liberia,LBR,2006,140
Libya,LBY,2006,8900
Lithuania,LTU,2006,NA
Luxembourg,LUX,2006,63170
"Macedonia, FYR",MKD,2006,3270
Malawi,MWI,2006,220
Malaysia,MYS,2006,5810
Mali,MLI,2006,470
Malta,MLT,2006,15300
Mauritania,MRT,2006,840
Moldova,MDA,2006,1030
Mongolia,MNG,2006,1120
Montenegro,MNE,2006,4310
Morocco,MAR,2006,2150
Mozambique,MOZ,2006,300
Myanmar,MMR,2006,NA
Namibia,NAM,2006,3880
Nepal,NPL,2006,350
New Zealand,NZL,2006,26420
Nicaragua,NIC,2006,1190
Niger,NER,2006,270
Nigeria,NGA,2006,840
Norway,NOR,2006,69980
Pakistan,PAK,2006,800
Panama,PAN,2006,5500
Paraguay,PRY,2006,1430
Peru,PER,2006,2780
Philippines,PHL,2006,1660
Poland,POL,2006,8440
Portugal,PRT,2006,19330
Romania,ROM,2006,4950
Rwanda,RWA,2006,300
Senegal,SEN,2006,800
Serbia,SRB,2006,3970
Sierra Leone,SLE,2006,330
Slovak Republic,SVK,2006,12880
Slovenia,SVN,2006,19970
Sri Lanka,LKA,2006,1350
South Africa,ZAF,2006,5690
Sudan,SDN,2006,710
Suriname,SUR,2006,4040
Swaziland,SWZ,2006,2560
Sweden,SWE,2006,48650
Tajikistan,TJK,2006,370
Tanzania,TZA,2006,450
Thailand,THA,2006,2890
Togo,TGO,2006,390
Tunisia,TUN,2006,3370
Turkmenistan,TKM,2006,1960
Uganda,UGA,2006,330
Ukraine,UKR,2006,1950
United Arab Emirates,ARE,2006,42810
Uruguay,URY,2006,5380
Uzbekistan,UZB,2006,600
"Venezuela, RB",VEN,2006,6050
Vietnam,VNM,2006,760
"Yemen, Rep.",YEM,2006,810
Zambia,ZMB,2006,740
Zimbabwe,ZWE,2006,420
Argentina,ARG,2007,7460
Australia,AUS,2007,37330
Brazil,BRA,2007,6070
China,CHN,2007,2490
France,FRA,2007,40250
Germany,DEU,2007,40730
India,IND,2007,960
Indonesia,IDN,2007,1610
Italy,ITA,2007,35830
